0	:ok	:read	[19 22 6 8 9 10 14 16 28 13 17 18 26 7 11 15 3 25 27 2 4 21 0 1 24 29 5 12 20 23]
1	:invoke	:broadcast	30
1	:ok	:broadcast	30
2	:invoke	:read	nil
2	:ok	:read	[6 20 21 29 26 7 13 15 24 16 23 0 1 11 14 12 17 18 19 27 2 4 8 3 28 25 30 5 9 10 22]
3	:invoke	:broadcast	31
3	:ok	:broadcast	31
4	:invoke	:read	nil
4	:ok	:read	[7 9 16 29 4 6 18 27 28 13 14 30 23 26 15 19 10 11 21 31 8 20 12 24 0 3 25 5 22 17 1 2]
0	:invoke	:read	nil
0	:ok	:read	[7 11 15 3 25 27 2 4 21 30 0 1 5 12 20 23 24 29 6 8 9 10 19 22 14 16 31 13 17 18 26 28]
0	:invoke	:read	nil
0	:ok	:read	[24 29 5 12 20 23 19 22 6 8 9 10 14 16 31 28 13 17 18 26 7 11 15 3 25 27 2 4 21 30 0 1]
1	:invoke	:read	nil
1	:ok	:read	[16 20 27 29 31 12 9 18 21 7 28 30 19 8 14 15 4 6 10 25 0 11 13 23 1 5 22 24 26 3 17 2]
2	:invoke	:broadcast	32
2	:ok	:broadcast	32
3	:invoke	:read	nil
3	:ok	:read	[20 10 2 5 16 17 0 12 23 28 4 3 6 9 14 15 25 29 1 32 18 13 21 24 27 8 19 22 26 7 30 31 11]
4	:invoke	:read	nil
4	:ok	:read	[8 20 21 31 0 3 12 24 5 22 25 32 1 2 17 29 4 6 7 9 16 13 14 18 27 28 23 26 30 10 11 15 19]
0	:invoke	:read	nil
0	:ok	:read	[21 30 32 2 4 0 1 20 23 24 29 5 12 9 10 19 22 6 8 31 14 16 18 26 28 13 17 15 7 11 27 3 25]
0	:invoke	:broadcast	33
0	:ok	:broadcast	33
1	:invoke	:broadcast	34
1	:ok	:broadcast	34
2	:invoke	:broadcast	35
2	:ok	:broadcast	35
3	:invoke	:broadcast	36
3	:ok	:broadcast	36
4	:invoke	:read	nil
4	:ok	:read	[10 11 15 19 8 20 21 31 36 0 3 12 24 5 22 25 32 1 2 17 33 35 4 6 7 9 16 29 13 14 18 27 28 23 26 30 34]
0	:invoke	:broadcast	37
0	:ok	:broadcast	37
0	:invoke	:read	nil
0	:ok	:read	[13 17 18 26 28 7 11 15 3 25 27 37 2 4 21 30 32 0 1 34 29 33 36 5 12 20 23 24 22 35 6 8 9 10 19 14 16 31]
1	:invoke	:broadcast	38
1	:ok	:broadcast	38
2	:invoke	:broadcast	39
2	:ok	:broadcast	39
3	:invoke	:read	nil
3	:ok	:read	[4 12 23 28 29 1 3 6 9 14 15 25 18 32 39 8 13 21 24 27 36 37 7 19 22 26 11 30 31 33 38 10 20 0 2 5 16 17 34 35]
4	:invoke	:read	nil
4	:ok	:read	[26 30 34 37 23 11 15 19 10 20 21 31 36 38 8 3 12 24 0 22 25 32 5 2 17 33 35 39 1 6 7 9 16 29 4 14 18 27 28 13]
0	:invoke	:broadcast	40
0	:ok	:broadcast	40
0	:invoke	:read	nil
0	:ok	:read	[11 15 7 25 27 3 4 21 30 32 37 39 2 1 34 0 12 20 23 24 29 33 36 5 8 9 10 19 22 35 6 16 31 14 17 18 26 28 38 40 13]
1	:invoke	:read	nil
1	:ok	:read	[7 9 18 21 35 19 28 30 4 8 14 15 40 0 6 10 25 34 1 11 13 23 33 37 39 3 5 22 24 26 2 17 32 36 38 12 16 20 27 29 31]
2	:invoke	:read	nil
2	:ok	:read	[2 4 8 3 28 30 5 9 10 22 25 35 6 20 21 29 32 37 7 13 15 24 26 23 36 40 0 1 11 14 16 12 17 31 33 39 18 19 27 34 38]
3	:invoke	:read	nil
3	:ok	:read	[18 32 21 24 27 36 37 39 8 13 22 26 7 19 31 33 38 11 30 10 20 5 16 17 34 35 0 2 23 28 4 12 6 9 14 15 25 29 1 3 40]
4	:invoke	:broadcast	41
4	:ok	:broadcast	41
0	:invoke	:read	nil
0	:ok	:read	[6 8 9 10 19 22 35 14 16 31 13 17 18 26 28 38 40 7 11 15 3 25 27 41 2 4 21 30 32 37 39 0 1 34 5 12 20 23 24 29 33 36]
0	:invoke	:broadcast	42
0	:ok	:broadcast	42
1	:invoke	:read	nil
1	:ok	:read	[3 5 22 24 26 2 17 32 36 38 12 16 20 27 29 31 7 9 18 21 35 42 19 28 30 41 4 8 14 15 40 0 6 10 25 34 1 11 13 23 33 37 39]
2	:invoke	:broadcast	43
2	:ok	:broadcast	43
3	:invoke	:read	nil
3	:ok	:read	[24 27 36 37 39 8 13 21 43 26 7 19 22 33 38 11 30 31 10 20 16 17 34 35 42 0 2 5 28 41 4 12 23 9 14 15 25 29 1 3 6 40 18 32]
4	:invoke	:broadcast	44
4	:ok	:broadcast	44
0	:invoke	:read	nil
0	:ok	:read	[37 39 2 4 21 30 32 0 1 34 43 29 33 36 5 12 20 23 24 22 35 44 6 8 9 10 19 14 16 31 38 40 13 17 18 26 28 7 11 15 42 3 25 27 41]
0	:invoke	:read	nil
0	:ok	:read	[41 3 25 27 30 32 37 39 2 4 21 43 0 1 34 23 24 29 33 36 5 12 20 10 19 22 35 44 6 8 9 14 16 31 26 28 38 40 13 17 18 42 7 11 15]
1	:invoke	:read	nil
1	:ok	:read	[19 28 30 41 4 8 14 15 40 0 6 10 25 34 1 11 13 23 33 37 39 3 5 22 24 26 44 2 17 32 36 38 12 16 20 27 29 31 7 9 18 21 35 42 43]
2	:invoke	:broadcast	45
2	:ok	:broadcast	45
3	:invoke	:read	nil
3	:ok	:read	[4 12 23 28 41 1 3 6 9 14 15 25 29 40 18 32 8 13 21 24 27 36 37 39 43 7 19 22 26 45 11 30 31 33 38 10 20 0 2 5 16 17 34 35 42 44]
4	:invoke	:broadcast	46
4	:ok	:broadcast	46
0	:invoke	:broadcast	47
0	:ok	:broadcast	47
0	:invoke	:broadcast	48
0	:ok	:broadcast	48
1	:invoke	:broadcast	49
1	:ok	:broadcast	49
2	:invoke	:read	nil
3	:invoke	:broadcast	50
2	:ok	:read	[6 20 21 29 32 35 44 7 13 15 24 26 37 36 40 0 1 11 14 16 23 12 17 31 33 45 41 18 19 27 34 38 39 2 4 8 48 3 28 42 43 46 47 49 5 9 10 22 25 30]
3	:ok	:broadcast	50
4	:invoke	:broadcast	51
4	:ok	:broadcast	51
0	:invoke	:read	nil
0	:ok	:read	[27 41 3 25 21 30 32 37 39 47 2 4 34 43 0 1 20 23 24 29 33 36 5 12 46 9 10 19 22 35 44 6 8 49 51 31 45 48 50 14 16 18 26 28 38 40 13 17 15 42 7 11]
0	:invoke	:broadcast	52
0	:ok	:broadcast	52
1	:invoke	:broadcast	53
1	:ok	:broadcast	53
2	:invoke	:read	nil
2	:ok	:read	[33 17 38 41 50 18 4 43 30 49 5 9 10 29 32 35 6 20 52 53 15 24 37 14 0 11 45 12 31 34 39 19 27 51 48 2 8 46 3 28 42 22 25 47 21 44 7 13 26 16 23 36 40 1]
3	:invoke	:read	nil
3	:ok	:read	[28 41 29 40 49 3 6 14 36 50 53 47 52 7 19 26 11 30 31 10 51 34 35 0 44 4 12 23 25 46 1 9 15 18 32 24 27 37 39 43 8 13 21 22 45 48 33 38 20 16 17 42 2 5]
4	:invoke	:read	nil
4	:ok	:read	[46 21 31 38 3 12 24 25 1 17 33 39 49 13 41 44 50 51 10 11 15 19 47 48 8 20 36 0 40 52 5 22 32 43 2 35 4 6 7 9 16 29 45 53 14 18 27 28 23 26 30 34 37 42]
0	:invoke	:read	nil
0	:ok	:read	[31 28 38 13 11 41 25 27 21 30 32 37 2 4 34 43 24 46 20 23 9 10 22 35 6 8 45 48 50 14 16 18 26 40 17 15 42 7 3 52 39 47 53 0 1 29 33 36 5 12 19 44 49 51]
0	:invoke	:read	nil
0	:ok	:read	[39 47 52 0 1 53 5 12 29 33 36 44 19 49 51 31 13 28 38 11 25 27 41 2 4 21 30 32 37 34 43 20 23 24 46 35 6 8 9 10 22 14 16 45 48 50 40 17 18 26 7 15 42 3]
1	:invoke	:broadcast	54
1	:ok	:broadcast	54
2	:invoke	:read	nil
3	:invoke	:read	nil
2	:ok	:read	[15 24 37 52 53 0 11 14 12 31 45 54 19 27 34 39 51 2 8 48 3 28 42 46 22 25 47 21 7 13 26 44 23 36 40 1 16 17 33 18 38 41 50 4 43 5 9 10 30 49 6 20 29 32 35]
3	:ok	:read	[50 53 36 19 26 47 52 7 30 31 11 51 10 34 35 0 44 12 23 4 9 15 25 46 1 32 18 13 21 24 27 37 39 43 8 45 48 22 38 33 20 2 5 16 17 42 41 28 6 14 29 40 49 3 54]
4	:invoke	:read	nil
4	:ok	:read	[41 44 50 13 51 11 15 19 47 48 10 20 36 8 40 52 0 22 32 43 5 35 2 6 7 9 16 29 45 53 4 54 14 18 27 28 26 30 34 37 42 23 46 31 38 21 12 24 3 25 17 33 39 1 49]
0	:invoke	:read	nil
0	:ok	:read	[19 44 49 51 31 13 28 38 11 54 25 27 41 2 4 21 30 32 37 34 43 20 23 24 46 6 8 9 10 22 35 14 16 45 48 50 40 17 18 26 7 15 42 3 39 47 52 0 1 53 5 12 29 33 36]
0	:invoke	:read	nil
0	:ok	:read	[34 43 20 23 24 46 35 6 8 9 10 22 50 14 16 45 48 40 17 18 26 7 15 42 3 39 47 52 0 1 53 5 12 29 33 36 19 44 49 51 31 38 13 28 11 54 25 27 41 37 2 4 21 30 32]
1	:invoke	:read	nil
1	:ok	:read	[23 33 37 39 5 22 24 26 45 50 17 36 46 12 20 31 54 18 35 43 28 30 41 51 4 14 52 0 25 34 1 11 13 48 3 44 2 32 38 47 16 27 29 7 9 21 42 19 8 15 40 49 6 10 53]
2	:invoke	:broadcast	55
2	:ok	:broadcast	55
3	:invoke	:read	nil
3	:ok	:read	[22 45 48 33 38 20 16 17 42 2 5 28 41 29 40 49 3 6 14 54 36 50 53 47 52 7 19 26 11 30 31 10 51 34 35 0 44 55 4 12 23 25 46 1 9 15 18 32 24 27 37 39 43 8 13 21]
4	:invoke	:read	nil
4	:ok	:read	[35 2 6 7 9 16 29 45 53 4 54 18 27 28 14 26 30 34 37 42 23 46 31 38 55 21 12 24 3 25 17 33 39 1 49 41 44 50 51 13 11 15 19 47 48 10 20 36 8 40 52 0 22 32 43 5]
0	:invoke	:broadcast	56
0	:ok	:broadcast	56
0	:invoke	:broadcast	57
0	:ok	:broadcast	57
1	:invoke	:read	nil
1	:ok	:read	[13 48 1 11 3 44 38 47 56 2 32 29 16 27 21 42 7 9 19 40 49 55 8 15 53 6 10 37 39 23 33 24 26 45 50 5 22 46 17 36 31 54 12 20 43 18 35 41 51 28 30 52 57 4 14 34 0 25]
2	:invoke	:broadcast	58
2	:ok	:broadcast	58
3	:invoke	:read	nil
3	:ok	:read	[39 43 8 13 21 24 27 37 22 45 48 33 38 58 20 2 5 16 17 42 56 28 41 3 6 14 29 40 49 54 36 50 53 7 19 26 47 52 11 30 31 10 51 0 34 35 44 4 12 23 55 57 1 9 15 25 46 18 32]
4	:invoke	:broadcast	59
4	:ok	:broadcast	59
0	:invoke	:read	nil
0	:ok	:read	[5 12 29 33 36 19 44 49 51 31 13 28 38 11 54 25 27 41 2 4 21 30 32 37 34 43 20 23 24 46 57 58 6 8 9 10 22 35 14 16 45 48 50 17 18 26 40 56 7 15 42 3 39 47 52 0 1 53 55 59]
0	:invoke	:read	nil
0	:ok	:read	[31 13 28 38 11 54 25 27 41 32 37 2 4 21 30 34 43 20 23 24 46 22 35 57 58 6 8 9 10 50 14 16 45 48 56 17 18 26 40 7 15 42 3 39 47 52 59 0 1 53 55 36 5 12 29 33 19 44 49 51]
1	:invoke	:broadcast	60
1	:ok	:broadcast	60
2	:invoke	:broadcast	61
2	:ok	:broadcast	61
3	:invoke	:broadcast	62
3	:ok	:broadcast	62
4	:invoke	:read	nil
4	:ok	:read	[14 18 27 28 23 26 30 34 37 42 46 59 21 31 38 55 3 12 24 57 25 61 1 17 33 39 60 49 13 41 44 50 51 56 10 11 15 19 47 48 8 20 36 0 40 52 5 22 32 43 58 62 2 35 53 4 6 7 9 16 29 45 54]
0	:invoke	:broadcast	63
0	:ok	:broadcast	63
0	:invoke	:broadcast	64
0	:ok	:broadcast	64
1	:invoke	:read	nil
1	:ok	:read	[45 50 5 22 24 26 17 36 46 12 20 31 54 18 35 43 28 30 41 51 4 14 52 57 0 25 34 61 1 11 13 48 3 44 56 58 59 2 32 38 47 16 27 29 62 64 7 9 21 42 19 63 55 60 8 15 40 49 6 10 53 23 33 37 39]
2	:invoke	:read	nil
2	:ok	:read	[12 31 45 64 19 27 34 39 51 54 59 2 8 48 3 28 42 46 62 22 25 47 21 7 13 26 44 55 58 1 16 23 36 40 17 33 56 57 60 18 38 41 50 4 63 43 5 9 10 30 49 61 6 20 29 32 35 15 24 37 52 53 0 11 14]
3	:invoke	:read	nil
3	:ok	:read	[11 30 31 60 10 51 0 34 35 44 4 12 23 55 57 1 9 15 25 46 18 32 62 8 13 21 24 27 37 39 43 61 22 45 48 33 38 58 20 2 5 16 17 42 56 64 28 41 3 6 14 29 40 49 54 36 50 53 63 7 19 26 47 52 59]
4	:invoke	:broadcast	65
4	:ok	:broadcast	65
0	:invoke	:read	nil
0	:ok	:read	[3 39 47 52 62 64 0 1 53 55 59 5 12 29 33 36 19 44 49 51 65 31 13 28 38 11 54 25 27 41 2 4 21 30 32 37 61 34 43 20 23 24 46 6 8 9 10 22 35 57 58 60 63 14 16 45 48 50 17 18 26 40 56 7 15 42]
0	:invoke	:read	nil
0	:ok	:read	[31 38 13 28 11 54 41 25 27 21 30 32 37 61 2 4 34 43 24 46 20 23 9 10 22 35 57 58 6 8 60 63 45 48 50 14 16 26 40 56 17 18 42 7 15 3 52 62 64 39 47 53 55 59 0 1 29 33 36 5 12 49 51 65 19 44]
1	:invoke	:read	nil
1	:ok	:read	[47 56 58 59 2 32 38 62 16 27 29 42 64 65 7 9 21 19 63 49 55 60 8 15 40 6 10 53 39 23 33 37 26 45 50 5 22 24 17 36 46 54 12 20 31 18 35 43 51 28 30 41 57 4 14 52 0 25 34 48 61 1 11 13 3 44]
2	:invoke	:broadcast	66
2	:ok	:broadcast	66
3	:invoke	:read	nil
3	:ok	:read	[66 3 6 14 29 40 49 65 54 36 50 53 63 7 19 26 47 52 59 11 30 31 60 10 51 0 34 35 44 4 12 23 55 57 1 9 15 25 46 18 32 62 43 8 13 21 24 27 37 39 61 22 45 48 33 38 58 20 2 5 16 17 42 56 64 28 41]
4	:invoke	:read	nil
0	:invoke	:broadcast	67
4	:ok	:read	[39 60 1 17 33 49 65 50 51 56 66 13 41 44 19 47 48 10 11 15 8 20 36 0 40 52 43 58 62 5 22 32 2 35 9 16 29 45 53 4 6 7 54 64 28 63 14 18 27 34 37 42 23 26 30 46 59 55 21 31 38 57 3 12 24 25 61]
0	:ok	:broadcast	67
0	:invoke	:broadcast	68
0	:ok	:broadcast	68
1	:invoke	:read	nil
1	:ok	:read	[10 53 68 6 33 37 39 23 22 24 26 45 50 5 36 46 17 20 31 54 66 12 35 43 18 30 41 51 28 14 52 57 4 25 34 0 11 13 48 61 1 44 3 32 38 47 56 58 59 67 2 27 29 62 16 9 21 42 64 65 7 63 19 15 40 49 55 60 8]
2	:invoke	:read	nil
2	:ok	:read	[43 9 10 30 49 61 65 5 20 29 32 35 68 6 24 37 52 53 15 11 14 0 31 45 64 12 27 34 39 51 54 59 66 19 8 48 2 28 42 46 62 67 3 25 47 22 21 13 26 44 55 58 7 16 23 36 40 1 33 56 57 60 17 38 41 50 18 63 4]
3	:invoke	:read	nil
3	:ok	:read	[35 44 0 34 23 55 57 4 12 15 25 46 1 9 62 18 32 21 24 27 37 39 43 8 13 61 48 22 45 58 33 38 20 16 17 42 56 64 2 5 67 28 41 14 29 40 49 65 66 3 6 54 53 63 36 50 26 47 52 59 7 19 31 60 68 11 30 10 51]
4	:invoke	:read	nil
4	:ok	:read	[53 4 6 7 9 16 29 45 54 64 14 18 27 28 63 23 26 30 34 37 42 67 46 59 21 31 38 55 3 12 24 57 25 61 1 17 33 39 60 49 65 13 41 44 50 51 56 66 10 11 15 19 47 48 68 8 20 36 0 40 52 5 22 32 43 58 62 2 35]
0	:invoke	:broadcast	69
0	:ok	:broadcast	69
0	:invoke	:broadcast	70
0	:ok	:broadcast	70
1	:invoke	:broadcast	71
1	:ok	:broadcast	71
2	:invoke	:broadcast	72
2	:ok	:broadcast	72
3	:invoke	:read	nil
3	:ok	:read	[50 53 63 36 19 26 47 52 59 7 30 31 60 68 69 11 51 10 34 35 44 0 12 23 55 57 4 9 15 25 46 71 1 32 62 72 18 13 21 24 27 37 39 43 8 70 61 45 48 22 38 58 33 20 5 16 17 42 56 64 2 41 67 28 6 14 29 40 49 65 66 3 54]
4	:invoke	:broadcast	73
4	:ok	:broadcast	73
0	:invoke	:broadcast	74
0	:ok	:broadcast	74
0	:invoke	:read	nil
0	:ok	:read	[12 29 33 36 67 68 73 5 44 49 51 65 19 31 28 38 13 54 11 27 41 25 4 21 30 32 37 61 2 43 69 74 34 23 24 46 66 20 8 9 10 22 35 57 58 6 63 60 16 45 48 50 14 18 26 40 56 17 15 42 7 71 72 3 47 52 62 64 70 39 1 53 55 59 0]
1	:invoke	:broadcast	75
1	:ok	:broadcast	75
2	:invoke	:broadcast	76
2	:ok	:broadcast	76
3	:invoke	:read	nil
3	:ok	:read	[6 14 29 40 49 65 66 3 75 54 50 53 63 36 19 26 47 52 59 7 30 31 60 68 69 76 11 51 73 10 34 35 44 74 0 12 23 55 57 4 9 15 25 46 71 1 32 62 72 18 13 21 24 27 37 39 43 8 70 61 45 48 22 38 58 33 20 5 16 17 42 56 64 2 41 67 28]
4	:invoke	:broadcast	77
4	:ok	:broadcast	77
0	:invoke	:broadcast	78
0	:ok	:broadcast	78
0	:invoke	:read	nil
0	:ok	:read	[31 77 13 28 38 11 54 75 25 27 41 30 32 37 61 2 4 21 74 34 43 69 46 66 20 23 24 10 22 35 57 58 6 8 9 60 63 78 48 50 76 14 16 45 40 56 17 18 26 7 15 42 3 71 72 62 64 70 39 47 52 55 59 0 1 53 33 36 67 68 73 5 12 29 51 65 19 44 49]
1	:invoke	:broadcast	79
1	:ok	:broadcast	79
2	:invoke	:read	nil
2	:ok	:read	[15 24 37 52 53 0 11 14 78 12 31 45 64 19 27 34 39 51 54 59 66 69 79 2 8 48 75 3 28 42 46 62 67 22 25 47 71 74 76 21 7 13 26 44 55 58 72 73 1 16 23 36 40 17 33 56 57 60 18 38 41 50 70 77 4 63 43 5 9 10 30 49 61 65 6 20 29 32 35 68]
3	:invoke	:read	nil
3	:ok	:read	[1 9 15 25 46 71 18 32 62 72 43 8 13 21 24 27 37 39 61 70 22 45 48 78 33 38 58 20 2 5 16 17 42 56 64 28 41 67 66 3 6 14 29 40 49 65 75 54 36 50 53 63 77 7 19 26 47 52 59 11 30 31 60 68 69 76 10 51 73 0 34 35 44 74 79 4 12 23 55 57]
4	:invoke	:read	nil
4	:ok	:read	[48 68 75 10 11 15 19 47 77 8 20 36 0 40 52 62 5 22 32 43 58 2 35 29 45 53 4 6 7 9 16 54 64 14 18 27 28 63 42 67 73 23 26 30 34 37 46 59 21 31 38 55 70 3 12 24 57 76 25 61 72 71 74 1 17 33 39 60 49 65 79 56 66 69 13 41 44 50 51 78]
0	:invoke	:read	nil
0	:ok	:read	[0 1 53 55 59 68 73 5 12 29 33 36 67 19 44 49 51 65 31 77 13 28 38 11 54 25 27 41 75 61 79 2 4 21 30 32 37 34 43 69 74 20 23 24 46 66 57 58 6 8 9 10 22 35 60 63 78 14 16 45 48 50 76 17 18 26 40 56 7 15 42 3 71 72 39 47 52 62 64 70]
0	:invoke	:read	nil
0	:ok	:read	[31 77 13 28 38 11 54 25 27 41 75 32 37 61 79 2 4 21 30 34 43 69 74 66 20 23 24 46 22 35 57 58 6 8 9 10 60 63 78 50 76 14 16 45 48 56 17 18 26 40 7 15 42 3 71 72 64 70 39 47 52 62 59 0 1 53 55 36 67 68 73 5 12 29 33 65 19 44 49 51]
1	:invoke	:read	nil
1	:ok	:read	[28 30 41 51 73 4 14 52 57 0 25 34 61 75 1 11 13 48 3 44 56 58 59 67 2 32 38 47 77 70 16 27 29 62 64 65 7 9 21 42 19 63 76 55 60 8 15 40 49 71 72 6 10 53 68 69 74 23 33 37 39 45 50 5 22 24 26 17 36 46 66 78 12 20 31 54 18 35 43 79]
2	:invoke	:broadcast	80
2	:ok	:broadcast	80
3	:invoke	:read	nil
3	:ok	:read	[14 29 40 49 65 66 3 6 75 54 53 63 77 36 50 26 47 52 59 7 19 31 60 68 69 76 11 30 73 10 51 35 44 74 79 0 34 23 55 57 4 12 15 25 46 71 1 9 62 72 18 32 21 24 27 37 39 43 8 13 61 70 48 78 22 45 58 33 38 20 16 17 42 56 64 80 2 5 67 28 41]
4	:invoke	:broadcast	81
4	:ok	:broadcast	81
0	:invoke	:broadcast	82
0	:ok	:broadcast	82
0	:invoke	:broadcast	83
0	:ok	:broadcast	83
1	:invoke	:read	nil
1	:ok	:read	[5 22 24 26 45 50 17 36 46 81 12 20 31 54 66 78 18 35 43 79 28 30 41 51 4 14 52 57 73 0 25 34 80 1 11 13 48 61 75 3 44 83 59 67 2 32 38 47 56 58 77 16 27 29 62 70 82 7 9 21 42 64 65 19 63 76 8 15 40 49 55 60 6 10 53 68 71 72 23 33 37 39 69 74]
2	:invoke	:read	nil
2	:ok	:read	[12 31 45 64 82 66 19 27 34 39 51 54 59 69 79 80 2 8 48 75 83 3 28 42 46 62 67 22 25 47 71 74 76 21 81 73 7 13 26 44 55 58 72 1 16 23 36 40 17 33 56 57 60 18 38 41 50 70 77 4 63 43 5 9 10 30 49 61 65 6 20 29 32 35 68 15 24 37 52 53 0 11 14 78]
3	:invoke	:read	nil
3	:ok	:read	[31 60 68 69 76 11 30 73 10 51 35 44 74 79 82 0 34 23 55 57 4 12 15 25 46 71 81 1 9 62 72 18 32 21 24 27 37 39 43 8 13 83 61 70 48 78 22 45 58 33 38 20 16 17 42 56 64 80 2 5 67 28 41 14 29 40 49 65 66 3 6 75 54 53 63 77 36 50 26 47 52 59 7 19]
4	:invoke	:read	nil
4	:ok	:read	[10 11 15 19 47 48 68 75 77 8 20 36 0 40 52 5 22 32 43 58 62 82 2 35 80 4 6 7 9 16 29 45 53 54 64 14 18 27 28 63 23 26 30 34 37 42 67 73 46 59 21 31 38 55 70 83 3 12 24 57 76 25 61 72 81 1 17 33 39 60 71 74 49 65 79 13 41 44 50 51 56 66 69 78]
0	:invoke	:read	nil
0	:ok	:read	[2 4 21 30 32 37 61 79 81 34 43 69 74 20 23 24 46 66 6 8 9 10 22 35 57 58 60 63 78 14 16 45 48 50 76 17 18 26 40 56 7 15 42 3 71 72 39 47 52 62 64 70 82 0 1 53 55 59 83 5 12 29 33 36 67 68 73 19 44 49 51 65 31 77 13 28 38 80 11 54 25 27 41 75]
0	:invoke	:read	nil
0	:ok	:read	[19 44 49 51 65 31 77 13 28 38 80 11 54 25 27 41 75 2 4 21 30 32 37 61 79 81 34 43 69 74 20 23 24 46 66 6 8 9 10 22 35 57 58 60 63 78 14 16 45 48 50 76 17 18 26 40 56 7 15 42 3 71 72 39 47 52 62 64 70 82 0 1 53 55 59 83 5 12 29 33 36 67 68 73]
1	:invoke	:broadcast	84
1	:ok	:broadcast	84
2	:invoke	:read	nil
2	:ok	:read	[43 61 65 5 9 10 30 49 68 6 20 29 32 35 15 24 37 52 53 0 11 14 78 12 31 45 64 82 54 59 66 19 27 34 39 51 69 79 80 84 2 8 48 75 83 67 3 28 42 46 62 76 22 25 47 71 74 21 81 58 72 73 7 13 26 44 55 1 16 23 36 40 17 33 56 57 60 77 18 38 41 50 70 4 63]
